id,message,updated_time,location,distance (km),price,total comments,link
142679255268_10155367798885269,"Located in Kitchener downtown, close to UW pharmacy and Google
$500

120 College St., Kitchener
Located in Kitchener downtown, close to UW pharmacy and Google 
3 bedrooms on 2nd floor with a full-size kitchen and dinette，2 bedrooms on the main floor with full-size bath, kitchen and dining room. Fully finished basement with kitchen living room and 2 bedrooms. 
Available 5 of 7rooms on Sep 1st 
Fully furnished 
Rent starting from 500 all included 
One year lease required",2017-08-17T10:07:52+0000,,,$500,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155367798885269"">link</a>"
110354088989367_1627769710581123,"Need 1 or 2 co-ed roomates
$500 - Waterloo, Ontario

Hi there, my friend and I are looking for one or two co-ed roomates that are looking to sign a lease with us for September around the University of Waterloo area. We're both Waterloo students for reference.",2017-07-31T20:58:52+0000,,,$500,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1627769710581123"">link</a>"
142679255268_10155384320320269,"DESPERATE FOR SUBLET!!!! 
FREE - University of Waterloo

Hey all, I am extremely desperate for a sublet or a place to crash for like 3-5 nights (with my stuff) because I start my coop on the 28th of August, but my move in day is in September (and this is an old building, not unfinished). Please if you know someone or are willing to let me stay at a place please let me know.",2017-08-23T01:10:45+0000, old,93.521,,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155384320320269"">link</a>"
142679255268_10155325986155269,"One Spot Left! 1 Year Lease for Location right In front of Laurier
$595 - Waterloo, Ontario

Looking for final roommate for a Sept 2017-Aug 2018 lease for 188 King Street North! It is right across the science building, so literally across school.
The rent is $595 which includes gas, water and internet. Fully furnished with spacious rooms and a huge living room! Message ASAP if interested! Once you sign you also get a promo where you get $ 200 off for the first month rent. Preferably male only.
http://www.atlasproperty.com/property/188-king-street-north/",2017-08-02T02:45:25+0000, laurier,1.217,$595,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155325986155269"">link</a>"
110354088989367_1632425236782237,"Room Wanted 
$450 - Waterloo, Ontario

Room Wanted. Quite Flexible with the pricing but preference will obviously be to the cheaper ones or ones with more amenities. Preferably around $400-450
-Must be furnished/furnished options available 
-Must be near a Bus stand that can take me to UW. Idc how long the bus ride is 
-Can take both 1 year leases/8 month leases",2017-08-03T23:49:49+0000,,,$450,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1632425236782237"">link</a>"
142679255268_10154945926860269,"SPRING SUBLET NEAR UPTOWN/UW - 3 rooms available
$450 - University of Waterloo

Huge bedroom with closet in big house. All newly renovated for this school year. Fully furnished with large desk and double bed. 

Living room with big tv and Rogers cable. Full kitchen. Big backyard with deck. Paid laundry in basement. Free parking space included. 

10 min walk to uptown (Chainsaw)
15 min walk to UW
>10 min bus to UW
20 min walk to Laurier

$450 negotiable
Includes all utilities, Rogers internet and Rogers cable.
2 other roommates are subletting similar rooms (bit smaller).",2017-06-27T23:36:34+0000, laurier,1.217,$450,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10154945926860269"">link</a>"
110354088989367_1660280417330052,"1 room in a townhouse
$425 - Waterloo, Ontario

A large room with a nice closet and big window. The house has a spacious unfinished basement for storage, with a washer and dryer. All utilities except internet are provided. The kitchen has considerable shelf space and a relatively new fridge. The roommates are very nice. Preferably looking for a 12 month lease takeover, starting now.",2017-09-01T11:53:30+0000,,,$425,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1660280417330052"">link</a>"
110354088989367_1667018936656200,"TWO MONTHS FREE - 45 COLUMBIA
$595 - Waterloo, Ontario

12 month lease only

No 4 month option

- All inclusive
- Hydro extra
- 5 bedroom 2 bathroom units
- Fully furnished
- Close to either campus
- Lots of natural light
- Bright and clean units
- Group and singles welcome",2017-09-09T13:43:55+0000,45 columbia,1.48,$595,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1667018936656200"">link</a>"
110354088989367_1626070814084346,"Renting out 1/2 room in a bond suite, ICON T2, for the month of August 
$450 - Waterloo, Ontario",2017-07-28T04:11:22+0000,icon,0.761,$450,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1626070814084346"">link</a>"
110354088989367_1667113623313398,"Fall 2017 Sublet 
$452 - Waterloo, Ontario

Looking for a female sublet for this term! The house is at Hazel and Columbia and walking distance to both WLU and UW. $452.50 a month, including utilities😊 Message me if you're interested!!",2017-09-08T23:38:00+0000, hazel,1.386,$452,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1667113623313398"">link</a>"
110354088989367_1577648308926597,"2 LEASE TAKEOVERS AVAILABLE AT 185 KING ST. N. 
$599 - Waterloo, Ontario

APARTMENT COMES WITH 5 BEDROOMS EACH WITH OWN ENSUITE BATHROOM
RENT INCLUDES ALL UTILITIES AND INTERNET EXCEPT HYDRO
NEXT TO SCIENCE BLDG (WLU) 
PARKING AND FURNITURE AVAILABLE AT AN EXTRA COST
LEASE IS FOR 12 MONTHS ONLY! PLEASE DO NOT MESSAGE FOR 4 OR 8 MONTHS",2017-08-19T00:23:37+0000,185 king st,1.367,$599,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1577648308926597"">link</a>"
110354088989367_1642538379104256," 12 Month Lease Takeover $565 CANNOT GET A BETTER LOCATION!
$565 - Waterloo, Ontario

September Lease takeover for $565/month. A bedroom with shared accommodations in a duplex, steps from the Wilfrid Laurier University campus and a 10 minute walk from the University of Waterloo campus. Within a 10 minute walking distance from banks, grocery stores, gas stations, etc. 203 Albert street, University Avenue and Albert Street, 5 bedroom unit, Gas and Water included. A lease takeover that lasts for 24 months, starting in September. Can terminate the lease after the first 12 months.",2017-08-14T20:14:18+0000, laurier,1.217,$565,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1642538379104256"">link</a>"
110354088989367_1667189673305793,"subletting a place for 8months from now to April 2018 
$475 - University of Waterloo

It is located on 333 King Street North 
Rooms fully furnished 
All the utilites are included except hydro and internet but its very cheap cost around $40 a month . FEMALES ONLY Please message me if interested 🙂",2017-09-08T23:54:28+0000,333 king street,1.634,$475,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1667189673305793"">link</a>"
110354088989367_1652937528064341,"3 room lease takeover available to fill a 4 bedroom unit @ 173 King st. North
$560 - St. Catharines

if interested contact info.waterloo@centurion.ca",2017-08-24T20:27:28+0000,173 king st,1.368,$560,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1652937528064341"">link</a>"
110354088989367_1630545853636842,"$460 
2/4 room available for rent in waterloo
no parking
co-ed
utilities include not internet",2017-08-01T22:07:51+0000,,,$460,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1630545853636842"">link</a>"
110354088989367_1632670116757749,"$460 
1/4 room available for rent in waterloo
no parking
co-ed
utilities include not internet",2017-08-04T01:56:55+0000,,,$460,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1632670116757749"">link</a>"
110354088989367_1648209501870477,"12 Month Lease Takeover $565 CANNOT GET A BETTER LOCATION!
$565 - Toronto, Ontario

September Lease takeover for $565/month. A bedroom with shared accommodations in a duplex, steps from the Wilfrid Laurier University campus and a 10 minute walk from the University of Waterloo campus. Within a 10 minute walking distance from banks, grocery stores, gas stations, etc. 203 Albert street, University Avenue and Albert Street, 5 bedroom unit, Gas and Water included. A lease takeover that lasts for 24 months, starting in September. Can terminate the lease after the first 12 months.",2017-08-23T03:31:32+0000, laurier,1.217,$565,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1648209501870477"">link</a>"
142679255268_10155362522810269,"4 or 8 MONTH SUBLET
$550 - Victoria Hills

Looking for a 4 or 8 month sublet close to university of waterloo, preferably on Lester 
-should be all female suite

Message me if you have something :)",2017-08-15T00:13:30+0000, lester,0.696,$550,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155362522810269"">link</a>"
110354088989367_1620945417930219,"Single Room - 44 Cardill Crescent
$550 - Waterloo, Ontario

$550 flat (all utilities included)

Looking for one renter for 44 Cardill Crescent starting SEPTEMBER 2017.  12 month lease only

All rooms + kitchen fully furnished as of 2015
Comes with basically everything you see (yes, including the TV)
Patio and deck in the backyard with lots of space
2 full washrooms
10 minute walk to Laurier and UWaterloo, 7ish minutes to CIF
Laundry (not coin operated) and water softener installed
2-3 minute walk from 7, 9, 31, 92, 201

see google drive for more pictures and hmu if you want a tour or more details. If you are interested in renting, you would be renting ""Bedroom 3"" as described in the pictures. 

https://drive.google.com/open?id=0Bwqf39tnuZO0aDJtVWFUSGZvZTg",2017-07-23T19:03:58+0000,44 cardill crescent,1.379,$550,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1620945417930219"">link</a>"
142679255268_10155301482390269,"Subletting:

1 bedroom from August 10/11 - August 29/30.
Includes:
- Own washroom
- Utilities
- Massive bedroom (furnished)
- Balcony in unit
- Large living space
- Facilities in the building include gym, and media room.

Message for more details!",2017-07-25T14:02:03+0000,sage,1.153,,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155301482390269"">link</a>"
142679255268_10155197185355269,"Is anyone looking for a place to sublet during winter? 

Looking to split a 8 month lease at 143 Columbia. $495, msg me if interested !",2017-06-27T16:26:56+0000,143 columbia,0.851,$495,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155197185355269"">link</a>"
142679255268_10155261092725269,"Place available for sublet for the month of August 

250 Lester St  
Fully furnished - double bed;
Very close to UWaterloo, bus stops (Uni and lester), and the Central Supermarket;
Hardwood floors;
Share washroom with one other person;
Very friendly and quiet roomies!
Please message if interested or want more pics",2017-07-13T20:54:21+0000,250 lester st,0.7,,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155261092725269"">link</a>"
142679255268_10155371337365269,"Short term accommodation (3rd Sept to 15 sept)
$1 - Waterloo, Ontario

Need a room to stay for the 1st two weeks of September (Sept 3rd - Sept 15th)?

Fully furnished bedroom available. Message for details.",2017-08-24T12:18:53+0000,short,1.605,$1,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155371337365269"">link</a>"
110354088989367_1636610319697062,"$460 
1/4 room available for rent in waterloo
no parking
with males 
utilities include not internet",2017-08-07T16:54:09+0000,,,$460,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1636610319697062"">link</a>"
110354088989367_1625616594129768,"rooms
$460 - The Queensway – Humber Bay

2 out of 4 rooms  to rent in waterloo
co-ed 
no   parking
$460",2017-07-27T21:18:23+0000,,,$460,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1625616594129768"">link</a>"
110354088989367_1659893924035368,"FURNITURE SALE
$1 - Waterloo, Ontario

Looking to do some last minute furnishing at home? Browse through my online furniture store, www.candb.ca! We offer our customers quality furniture at an affordable price, along with FREE shipping. 

Our Back2School Sale is offering customers a 20% discount off of ALL store items!

***Use the discount code ‘STUDENT20’ upon checkout to redeem this offer.*** 

If you’re looking for bed frames, mattresses, office desks/chairs, sofas/futons, or tv stands/bookcases, we offer all of this & much more! 

For further inquiry, call or text 905-867-6600.",2017-09-01T00:40:54+0000,,,$1,1,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1659893924035368"">link</a>"
142679255268_10155320792190269,"wanted
FREE - Kitchener, Ontario

Male looking for Waterloo term Blair house ，icon or fergus house sublet, if you have resource please contact me, phone number 4164029089，price negotiable，thank you!",2017-07-31T05:05:54+0000,icon,0.761,,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155320792190269"">link</a>"
142679255268_10155425056050269,"1 Suite remaining - 3 Months Off a 12 MONTH LEASE @ 203 Lester Street (Move-In ready Suites) 
$491 - Central District

CALL 226-929-2266 TO SECURE YOUR SUITE AND MORE INFO. NO SUBLET

Short walk to WLU and UW Campuses
High-end fixtures and finishes
LED lighting (Cost savings)
Large bedrooms with two bathrooms
Smart card operated on-site laundry
On-site management
Night time security
On-site tenant parking
Professional landscaping & snow removal
Daily cleaning of all public areas
24/7 on-call emergency maintenance services
Prime location — making subletting easy
Convenient access to bus routes & future LRT
Location just steps away from many amenities
Attached to Linden Square, Eats and Shops
FREE Bike storage
FREE Unlimited high speed internet
Furniture
Dishwasher",2017-09-08T17:34:21+0000,203 lester street,0.66,$491,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155425056050269"">link</a>"
142679255268_10155421417950269,"Winter Sublet - ICON BOND Suite- 330 Phillip Street
$1

Tower 2- 23rd floor, 2 bedrooms available for the upcoming winter term (Jan/2018-April/2018)

Includes: 
Rooftop basketball court
Games room (foosball, billiards, ping pong)
Gym, Sauna (bench press, squat rack, free weights, top floor yoga room w/ bikes, etc).
Bell high speed (1gb) wi-fi in each unit
In suite washer & dryer",2017-09-05T16:36:55+0000,330 phillip street,0.772,$1,1,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155421417950269"">link</a>"
